"","Sitio","DATA","ViaSentido","VMD","Lon","Lat"
"7157","01385306","2018-12","AV. ANTONIO SALES [O-L]",1825,-38.4950107720355,-3.74782926365199
"7158","01385308","2018-12","AV. GODOFREDO MACIEL [S-N]",10489,-38.5658102,-3.78339016
"7159","01385309","2018-12","AV. JOVITA FEITOSA [L-O]",4610,-38.5664196788371,-3.74184248718411
"7160","01385310","2018-12","AV. DEPUTADO PAULINO ROCHA [N-S]",19899,-38.5077058441867,-3.80185231179925
"7161","01385311","2018-12","AV. DEPUTADO PAULINO ROCHA [S-N]",17757,-38.507494335592,-3.80190470056048
"7162","01385312","2018-12","AV. CORONEL CARVALHO [N-S]",12198,-38.58887,-3.71377004
"7163","01385313","2018-12","AV. CORONEL CARVALHO [S-N]",11934,-38.5887198,-3.71399012
"7164","01385316","2018-12","AV. EDUARDO GIRAO [L-O]",7700,-38.5391806,-3.74904016
"7165","01385317","2018-12","AV. EDUARDO GIRAO [L-O]",8191,-38.5404606,-3.74752992
"7166","01385318","2018-12","AV. EDUARDO GIRAO [L-O]",13765,-38.5366802,-3.7504802
"7167","01385319","2018-12","AV. EDUARDO GIRAO [O-L]",5830,-38.5369306,-3.75062004
"7168","01385320","2018-12","AV. EDUARDO GIRAO [L-O]",5968,-38.5326706,-3.7521098
"7169","01385321","2018-12","AV. EDUARDO GIRAO [O-L]",3989,-38.53292,-3.75218996
"7170","01385322","2018-12","R. VERBENA [N-S]",13458,-38.5886304,-3.78061988
"7171","01385323","2018-12","R. ANSELMO NOGUEIRA [S-N]",16102,-38.5873706,-3.7818298
"7172","01385324","2018-12","AV. BEZERRA DE MENEZES [L-O]",19034,-38.5476258293387,-3.73200565619944
"7173","01385325","2018-12","AV. RAUL BARBOSA [N-S]",35752,-38.5130796,-3.77535992
"7174","01385326","2018-12","AV. RAUL BARBOSA [S-N]",36923,-38.5129804,-3.77550996
"7175","01385327","2018-12","AV. BEZERRA DE MENEZES [O-L]",27131,-38.5663750153576,-3.73621100947592
"7176","01385328","2018-12","AV. BEZERRA DE MENEZES [L-O]",24522,-38.5663831857504,-3.73587926110489
"7177","01385331","2018-12","R. PROFESSOR COSTA MENDES [L-O]",12501,-38.552889,-3.74926992
"7178","01385332","2018-12","AV. HIST. RAIMUNDO GIRAO [L-O]",27774,-38.5053092610531,-3.72357182635641
"7179","01385333","2018-12","AV. HIST. RAIMUNDO GIRAO [L-O]",22561,-38.5094172728042,-3.72162577410305
"7180","01385334","2018-12","AV. HIST. RAIMUNDO GIRAO [O-L]",10219,-38.5096363779865,-3.72160376878291
"7181","01385335","2018-12","AV. MONSENHOR TABOSA [O-L]",1355,-38.5038892,-3.72471988
"7182","01385336","2018-12","AV. ABOLICAO [O-L]",2388,-38.5029392,-3.72502988
"7183","01385337","2018-12","AV. ABOLICAO [O-L]",2110,-38.5019506,-3.72533008
"7184","01385338","2018-12","AV. ABOLICAO [O-L]",793,-38.4936702,-3.7271498
"7185","01385339","2018-12","AV. ABOLICAO [O-L]",2199,-38.4926904,-3.72699984
"7186","01385340","2018-12","AV. ABOLICAO [O-L]",1948,-38.4919302,-3.72687
"7187","01385341","2018-12","AV. ABOLICAO [L-O]",2164,-38.4937704,-3.72700992
"7188","01385342","2018-12","AV. ABOLICAO [L-O]",2801,-38.494571,-3.72713016
"7189","01385343","2018-12","AV. ABOLICAO [L-O]",1998,-38.4956806,-3.72719008
"7190","01385347","2018-12","AV. PONTES VIEIRA [O-L]",16393,-38.4978006,-3.75092988
"7191","01385349","2018-12","AV. GODOFREDO MACIEL [N-S]",11763,-38.5646392,-3.77923004
"7192","01385350","2018-12","AV. DIOGUINHO [N-S]",6284,-38.4412292,-3.76569988
"7193","01385351","2018-12","AV. DIOGUINHO [S-N]",7409,-38.4411596,-3.76567
"7194","01385352","2018-12","AV. PRES. COSTA E SILVA [L-O]",25564,-38.54822,-3.82385008
"7195","01385353","2018-12","R. TORRES CAMARA [O-L]",9907,-38.50296,-3.73691992
"7196","01385354","2018-12","AV. GODOFREDO MACIEL [S-N]",20094,-38.5712267883934,-3.8011896280476
"7197","01385358","2018-12","R. GEN. SAMPAIO [S-N]",2387,-38.5323796396453,-3.73236329998976
"7198","01385359","2018-12","R. GEN. SAMPAIO [S-N]",3324,-38.5321875709228,-3.73171966215423
"7199","01385360","2018-12","R. GEN. SAMPAIO [S-N]",2194,-38.5319428635932,-3.73087965499058
"7200","01385361","2018-12","R. GEN. SAMPAIO [S-N]",2828,-38.5314907407127,-3.72934022652561
"7201","01385362","2018-12","R. GEN. SAMPAIO [S-N]",1798,-38.5312252634499,-3.72839924197659
"7202","01385364","2018-12","AV. FRANCISCO SA [L-O]",9157,-38.5721532710697,-3.71230007194842
"7203","01385365","2018-12","AV. FRANCISCO SA [O-L]",8046,-38.5724026840375,-3.7123251389943
"7204","01385367","2018-12","AV. PRES. CASTELO BRANCO [O-L]",19079,-38.5590250908573,-3.71126599179354
"7205","01385368","2018-12","AV. PRES. CASTELO BRANCO [L-O]",17251,-38.568526879847,-3.70825340182986
"7206","01385369","2018-12","AV. PRES. CASTELO BRANCO [O-L]",18546,-38.5687947020005,-3.70844160473938
"7207","01385370","2018-12","AV. PRES. CASTELO BRANCO [L-O]",19650,-38.5624775691089,-3.71002688180487
"7208","01385371","2018-12","AV. PRES. CASTELO BRANCO [O-L]",20096,-38.5745092,-3.70617
"7209","01385374","2018-12","AV. PRES. CASTELO BRANCO [L-O]",15926,-38.5857742021066,-3.70076954039881
"7210","01385375","2018-12","AV. PRES. CASTELO BRANCO [O-L]",13773,-38.585914555843,-3.70094605779775
"7211","01385376","2018-12","AV. BEZERRA DE MENEZES [L-O]",15845,-38.5520933163801,-3.73293144987676
"7212","01385377","2018-12","AV. BEZERRA DE MENEZES [O-L]",21804,-38.5524124310368,-3.73331841754511
"7213","01385378","2018-12","AV. BERNARDO MANUEL [N-S]",26851,-38.5508949686685,-3.79645302869153
"7214","01385379","2018-12","AV. BERNARDO MANUEL [S-N]",25609,-38.5508221668917,-3.79694751283746
"7215","01385380","2018-12","AV. CESAR CALS [S-N]",6846,-38.4618385721437,-3.72587089566091
"7216","01385381","2018-12","AV. CESAR CALS [N-S]",8266,-38.4620257017108,-3.72584792603933
"7217","01385382","2018-12","AV. FRANCISCO SA [L-O]",13064,-38.5569496548634,-3.71747315018022
"7218","01385383","2018-12","AV. JOAO PESSOA [N-S]",1328,-38.5493598,-3.75224984
"7219","01385384","2018-12","AV. JOAO PESSOA [S-N]",15977,-38.549591,-3.75259988
"7220","01385385","2018-12","AV. DR. SILAS MUNGUBA [L-O]",14765,-38.5384496,-3.79099008
"7221","01385386","2018-12","AV. DR. SILAS MUNGUBA [O-L]",12428,-38.5386894,-3.79098016
"7222","01385387","2018-12","AV. FRANCISCO SA [O-L]",11689,-38.5570223141129,-3.71756734989318
"7223","AT007","2018-12","AV. PRES. CASTELO BRANCO [O-L]",18276,-38.5448293333333,-3.71503988888889
"7224","AT009","2018-12","AV. PRES. CASTELO BRANCO [L-O]",21121,-38.5400988888889,-3.71693992592593
"7225","AT015","2018-12","AV. GODOFREDO MACIEL [N-S]",14009,-38.5665611111111,-3.78540992592593
"7226","AT037","2018-12","AV. DR. THEBERGE [N-S]",16100,-38.5683391111111,-3.72472003703704
"7227","AT041","2018-12","AV. PRES. COSTA E SILVA [O-L]",25511,-38.5686298076923,-3.81583992307692
"7228","AT042","2018-12","R. RAIMUNDO NERI [S-N]",23361,-38.5868305769231,-3.79301011538462
"7229","AT044","2018-12","AV. GEN. OSORIO DE PAIVA [S-N]",13255,-38.5806903846154,-3.78469996153846
"7230","AT045","2018-12","AV. GEN. OSORIO DE PAIVA [N-S]",29505,-38.5941388888889,-3.79643014814815
"7231","AT046","2018-12","AV. GEN. OSORIO DE PAIVA [S-N]",29743,-38.5939802222222,-3.79653014814815
"7232","AT061","2018-12","AV. CORONEL CARVALHO [S-N]",9461,-38.59141,-3.70379980769231
"7233","AT077","2018-12","AV. GODOFREDO MACIEL [N-S]",22677,-38.5683895555556,-3.79277014814815
"7234","AT078","2018-12","AV. GODOFREDO MACIEL [S-N]",21495,-38.5680806666667,-3.79265992592593
"7235","AT087","2018-12","AV. AMERICO BARREIRA [L-O]",35953,-38.5608908888889,-3.75726
"7236","AT089","2018-12","AV. GODOFREDO MACIEL [S-N]",15727,-38.5735391111111,-3.80834985185185
"7237","AT090","2018-12","AV. SEN. FERNANDES TAVORA [L-O]",12008,-38.5913093333333,-3.75726988888889
"7238","AT092","2018-12","AV. JOVITA FEITOSA [L-O]",17570,-38.5471,-3.73787014814815
"7239","AT095","2018-12","AV. PRES. CASTELO BRANCO [O-L]",9676,-38.5448295555556,-3.71509007407407
"7240","AT096","2018-12","AV. PRES. CASTELO BRANCO [L-O]",14308,-38.5400608888889,-3.71690014814815
"7241","AT097","2018-12","AV. CORONEL MATOS DOURADO [N-S]",14445,-38.5851903846154,-3.74194984615385
"7242","AT200","2018-12","AV. ENG. HUMBERTO MONTE [L-O]",10937,-38.5613702222222,-3.74791985185185
"7243","AT207","2018-12","AV. JOAO PESSOA [S-N]",20770,-38.5577798076923,-3.76235003846154
"7244","AT208","2018-12","AV. JOAO PESSOA [S-N]",18715,-38.5465192307692,-3.74916984615385
"7245","AT209","2018-12","AV. ALM. HENRIQUE SABOIA [N-S]",9611,-38.4805101923077,-3.72692988461538
"7246","AT210","2018-12","AV. ALM. HENRIQUE SABOIA [S-N]",2209,-38.4810205769231,-3.72966996153846
"7247","AT211","2018-12","AV. EDUARDO GIRAO [O-L]",115,-38.5318501923077,-3.75322980769231
"7248","AT213","2018-12","AV. PE. PEDRO DE ALENCAR [S-N]",10039,-38.4944609615385,-3.84573011538462
"7249","AT214","2018-12","R. ANDRADE FURTADO [O-L]",18241,-38.4736592307692,-3.74773988461538
"7250","AT217","2018-12","AV. JOVITA FEITOSA [O-L]",15477,-38.5599008888889,-3.74059
"7251","AT223","2018-12","R. NEREU RAMOS [O-L]",12746,-38.57063,-3.78586011538462
"7252","AT224","2018-12","R. VITAL BRASIL [L-O]",22000,-38.5936909615385,-3.77923003846154
"7253","AT225","2018-12","R. EMILIO DE MENEZES [O-L]",12793,-38.58457,-3.78256011538462
"7254","AT226","2018-12","R. FAUSTO CABRAL [L-O]",11665,-38.4721598076923,-3.73489988461538
"7255","AT227","2018-12","AV. ALM. HENRIQUE SABOIA [N-S]",8684,-38.4844907692308,-3.73486003846154
"7256","AT229","2018-12","AV. ALM. HENRIQUE SABOIA [S-N]",21878,-38.50178,-3.75326007692308
"7257","AT230","2018-12","AV. BEIRA MAR [O-L]",7168,-38.4952704615385,-3.72606980769231
"7258","AT231","2018-12","R. CRISANTO MOREIRA DA ROCHA [S-N]",5293,-38.4814295384615,-3.80189007692308
"7259","AT232","2018-12","R. CRISANTO MOREIRA DA ROCHA [N-S]",6871,-38.4813793846154,-3.80136
"7260","AT233","2018-12","AV. JOSE JATAHY [S-N]",14194,-38.5442005555556,-3.73451996296296
"7261","AT234","2018-12","AV. JOSE JATAHY [N-S]",10256,-38.5440393846154,-3.73629996153846
"7262","AT235","2018-12","AV. PRES. CASTELO BRANCO [L-O]",16913,-38.5814398148148,-3.70286
"7263","AT236","2018-12","AV. PRES. CASTELO BRANCO [O-L]",14941,-38.5827807407407,-3.70236985185185
"7264","AT909","2018-12","AV. FRANCISCO SA [O-L]",327,-38.5471394444444,-3.72080003703704
"7265","AT911","2018-12","R. PE. IBIAPINA [S-N]",1783,-38.5400103076923,-3.72981
"7266","FS001","2018-12","AV. BERNARDO MANUEL [N-S]",17931,-38.5521509259259,-3.80079014814815
